   38.6707    38.6823    38.6946    38.7074    38.7209    38.7349    38.7494    38.7645    38.7800    38.7960    38.8125    38.8293    38.8466    38.8643    38.8823    38.9006    38.9191    38.9380    38.9570    38.9763    38.9958    39.0153    39.0350    39.0548    39.0746    39.0945    39.1143    39.1341    39.1538    39.1734    39.1929    39.2123    39.2314    39.2503    39.2690    39.2874    39.3055    39.3232    39.3406    39.3576    39.3741    39.3903    39.4059    39.4211    39.4357    39.4498    39.4633    39.4762    39.4884    39.5001    39.5111    39.5214    39.5309    39.5398    39.5479    39.5553    39.5619    39.5677    39.5727    39.5769    39.5802    39.5827    39.5843    39.5851    39.5850    39.5840    39.5821    39.5793    39.5756    39.5710    39.5654    39.5590    39.5516    39.5433    39.5341    39.5240    39.5130    39.5010    39.4881    39.4744    39.4597    39.4442    39.4277    39.4104    39.3923    39.3732    39.3534    39.3327    39.3113    39.2890    39.2659    39.2421    39.2176    39.1923    39.1663    39.1397    39.1124    39.0844    39.0558    39.0267    38.9970    38.9667    38.9360    38.9047    38.8730    38.8409    38.8083    38.7754    38.7422    38.7087    38.6749    38.6408    38.6065    38.5721    38.5375    38.5028    38.4680    38.4332
   39.3517    39.3647    39.3783    39.3927    39.4077    39.4233    39.4395    39.4563    39.4736    39.4915    39.5099    39.5287    39.5480    39.5676    39.5877    39.6081    39.6288    39.6498    39.6711    39.6926    39.7142    39.7361    39.7580    39.7800    39.8021    39.8242    39.8463    39.8684    39.8904    39.9122    39.9339    39.9555    39.9768    39.9978    40.0186    40.0391    40.0592    40.0790    40.0983    40.1172    40.1357    40.1536    40.1711    40.1879    40.2042    40.2199    40.2349    40.2493    40.2630    40.2759    40.2882    40.2996    40.3103    40.3202    40.3293    40.3375    40.3448    40.3513    40.3569    40.3616    40.3653    40.3681    40.3700    40.3709    40.3708    40.3697    40.3677    40.3646    40.3605    40.3555    40.3494    40.3423    40.3341    40.3250    40.3148    40.3036    40.2914    40.2782    40.2640    40.2487    40.2325    40.2153    40.1971    40.1779    40.1578    40.1367    40.1147    40.0918    40.0680    40.0434    40.0178    39.9914    39.9642    39.9362    39.9073    39.8778    39.8475    39.8165    39.7848    39.7524    39.7194    39.6858    39.6517    39.6170    39.5818    39.5461    39.5099    39.4734    39.4364    39.3992    39.3616    39.3237    39.2856    39.2473    39.2088    39.1702    39.1315    39.0928
   40.0198    40.0342    40.0494    40.0653    40.0819    40.0993    40.1173    40.1359    40.1552    40.1750    40.1954    40.2163    40.2376    40.2594    40.2817    40.3043    40.3273    40.3506    40.3742    40.3980    40.4220    40.4462    40.4705    40.4949    40.5194    40.5439    40.5684    40.5928    40.6171    40.6413    40.6654    40.6892    40.7128    40.7362    40.7592    40.7819    40.8042    40.8260    40.8475    40.8684    40.8888    40.9087    40.9280    40.9466    40.9647    40.9820    40.9987    41.0146    41.0297    41.0441    41.0576    41.0704    41.0822    41.0932    41.1032    41.1123    41.1205    41.1277    41.1339    41.1391    41.1433    41.1465    41.1486    41.1496    41.1495    41.1484    41.1462    41.1429    41.1384    41.1329    41.1262    41.1184    41.1095    41.0995    41.0883    41.0760    41.0626    41.0480    41.0324    41.0156    40.9977    40.9788    40.9588    40.9377    40.9155    40.8923    40.8681    40.8429    40.8166    40.7894    40.7612    40.7321    40.7021    40.6712    40.6395    40.6068    40.5734    40.5392    40.5042    40.4685    40.4321    40.3950    40.3573    40.3190    40.2801    40.2407    40.2008    40.1604    40.1196    40.0784    40.0368    39.9949    39.9528    39.9104    39.8679    39.8252    39.7824    39.7395
   40.6752    40.6911    40.7079    40.7254    40.7438    40.7630    40.7828    40.8034    40.8247    40.8466    40.8690    40.8921    40.9157    40.9398    40.9643    40.9893    41.0146    41.0403    41.0663    41.0926    41.1191    41.1458    41.1726    41.1995    41.2265    41.2535    41.2805    41.3074    41.3342    41.3609    41.3874    41.4137    41.4397    41.4654    41.4907    41.5157    41.5403    41.5644    41.5880    41.6111    41.6335    41.6554    41.6767    41.6973    41.7171    41.7362    41.7546    41.7721    41.7888    41.8046    41.8196    41.8336    41.8466    41.8587    41.8698    41.8799    41.8889    41.8969    41.9038    41.9095    41.9142    41.9177    41.9201    41.9213    41.9213    41.9201    41.9177    41.9141    41.9093    41.9033    41.8960    41.8875    41.8778    41.8668    41.8546    41.8412    41.8265    41.8106    41.7934    41.7751    41.7556    41.7348    41.7129    41.6898    41.6655    41.6401    41.6135    41.5859    41.5571    41.5273    41.4964    41.4645    41.4316    41.3977    41.3628    41.3270    41.2904    41.2528    41.2144    41.1752    41.1352    41.0945    41.0531    41.0110    40.9683    40.9250    40.8811    40.8367    40.7918    40.7465    40.7008    40.6548    40.6085    40.5619    40.5150    40.4680    40.4209    40.3737
   41.3180    41.3355    41.3539    41.3732    41.3935    41.4145    41.4363    41.4590    41.4823    41.5064    41.5311    41.5564    41.5823    41.6088    41.6357    41.6631    41.6910    41.7192    41.7477    41.7766    41.8056    41.8349    41.8644    41.8939    41.9235    41.9531    41.9827    42.0123    42.0417    42.0710    42.1000    42.1289    42.1574    42.1856    42.2134    42.2408    42.2677    42.2941    42.3200    42.3453    42.3699    42.3939    42.4172    42.4398    42.4616    42.4825    42.5026    42.5219    42.5402    42.5575    42.5739    42.5893    42.6037    42.6169    42.6291    42.6402    42.6501    42.6589    42.6665    42.6728    42.6780    42.6819    42.6845    42.6859    42.6860    42.6847    42.6822    42.6784    42.6732    42.6666    42.6588    42.6496    42.6390    42.6271    42.6138    42.5992    42.5832    42.5659    42.5473    42.5273    42.5060    42.4834    42.4595    42.4343    42.4079    42.3801    42.3512    42.3210    42.2897    42.2571    42.2234    42.1886    42.1527    42.1157    42.0776    42.0386    41.9985    41.9575    41.9155    41.8727    41.8290    41.7845    41.7393    41.6933    41.6465    41.5992    41.5512    41.5026    41.4535    41.4040    41.3540    41.3036    41.2529    41.2018    41.1506    41.0991    41.0475    40.9958
   41.9483    41.9675    41.9877    42.0089    42.0310    42.0540    42.0779    42.1027    42.1282    42.1545    42.1816    42.2093    42.2376    42.2666    42.2960    42.3260    42.3565    42.3873    42.4185    42.4500    42.4818    42.5138    42.5460    42.5782    42.6106    42.6430    42.6753    42.7076    42.7397    42.7717    42.8034    42.8349    42.8660    42.8968    42.9272    42.9571    42.9865    43.0153    43.0435    43.0711    43.0981    43.1243    43.1497    43.1743    43.1981    43.2210    43.2429    43.2639    43.2839    43.3029    43.3208    43.3376    43.3533    43.3678    43.3811    43.3932    43.4041    43.4137    43.4220    43.4290    43.4347    43.4390    43.4420    43.4435    43.4437    43.4425    43.4398    43.4356    43.4301    43.4231    43.4146    43.4046    43.3932    43.3803    43.3660    43.3502    43.3329    43.3141    43.2939    43.2723    43.2492    43.2247    43.1987    43.1714    43.1427    43.1126    43.0812    43.0485    43.0144    42.9791    42.9425    42.9046    42.8656    42.8254    42.7840    42.7416    42.6980    42.6534    42.6078    42.5612    42.5137    42.4653    42.4160    42.3660    42.3151    42.2636    42.2113    42.1585    42.1050    42.0510    41.9965    41.9416    41.8863    41.8307    41.7748    41.7187    41.6624    41.6060
   42.5665    42.5874    42.6094    42.6325    42.6566    42.6817    42.7078    42.7348    42.7626    42.7913    42.8207    42.8509    42.8818    42.9133    42.9454    42.9781    43.0112    43.0448    43.0788    43.1131    43.1477    43.1825    43.2175    43.2526    43.2878    43.3231    43.3582    43.3933    43.4283    43.4631    43.4976    43.5318    43.5657    43.5991    43.6322    43.6647    43.6966    43.7280    43.7587    43.7887    43.8180    43.8465    43.8741    43.9009    43.9267    43.9516    43.9755    43.9983    44.0201    44.0407    44.0602    44.0785    44.0956    44.1114    44.1259    44.1391    44.1510    44.1614    44.1705    44.1782    44.1844    44.1892    44.1925    44.1943    44.1945    44.1932    44.1904    44.1860    44.1801    44.1726    44.1635    44.1528    44.1405    44.1266    44.1112    44.0941    44.0755    44.0553    44.0335    44.0101    43.9852    43.9587    43.9307    43.9012    43.8702    43.8376    43.8037    43.7683    43.7314    43.6932    43.6536    43.6127    43.5705    43.5270    43.4822    43.4363    43.3891    43.3408    43.2914    43.2410    43.1895    43.1371    43.0837    43.0294    42.9743    42.9184    42.8618    42.8044    42.7465    42.6879    42.6288    42.5692    42.5092    42.4488    42.3881    42.3272    42.2660    42.2048
   43.1726    43.1953    43.2192    43.2443    43.2705    43.2978    43.3261    43.3554    43.3856    43.4167    43.4487    43.4815    43.5150    43.5492    43.5840    43.6195    43.6554    43.6919    43.7287    43.7659    43.8034    43.8412    43.8791    43.9172    43.9554    43.9936    44.0317    44.0697    44.1076    44.1453    44.1827    44.2198    44.2565    44.2927    44.3285    44.3637    44.3983    44.4323    44.4655    44.4981    44.5298    44.5606    44.5906    44.6196    44.6476    44.6745    44.7004    44.7251    44.7487    44.7711    44.7922    44.8120    44.8305    44.8477    44.8635    44.8778    44.8907    44.9021    44.9120    44.9204    44.9272    44.9324    44.9361    44.9381    44.9385    44.9372    44.9342    44.9296    44.9233    44.9153    44.9055    44.8941    44.8809    44.8661    44.8495    44.8312    44.8112    44.7894    44.7660    44.7409    44.7141    44.6856    44.6555    44.6237    44.5903    44.5553    44.5188    44.4806    44.4410    44.3998    44.3572    44.3131    44.2675    44.2206    44.1724    44.1228    44.0720    44.0199    43.9666    43.9122    43.8567    43.8001    43.7425    43.6839    43.6244    43.5640    43.5029    43.4409    43.3783    43.3150    43.2511    43.1867    43.1218    43.0565    42.9909    42.9249    42.8588    42.7925
   43.7668    43.7914    43.8173    43.8445    43.8728    43.9023    43.9330    43.9647    43.9974    44.0311    44.0657    44.1011    44.1374    44.1744    44.2120    44.2503    44.2892    44.3286    44.3684    44.4086    44.4492    44.4900    44.5310    44.5721    44.6134    44.6546    44.6958    44.7369    44.7778    44.8185    44.8588    44.8989    44.9385    44.9776    45.0162    45.0542    45.0916    45.1283    45.1642    45.1993    45.2335    45.2668    45.2991    45.3304    45.3606    45.3897    45.4177    45.4444    45.4699    45.4940    45.5168    45.5383    45.5583    45.5768    45.5939    45.6094    45.6234    45.6358    45.6465    45.6556    45.6631    45.6688    45.6728    45.6751    45.6756    45.6743    45.6712    45.6664    45.6597    45.6512    45.6408    45.6286    45.6146    45.5987    45.5810    45.5614    45.5400    45.5167    45.4916    45.4647    45.4360    45.4055    45.3732    45.3391    45.3033    45.2658    45.2266    45.1857    45.1431    45.0989    45.0531    45.0058    44.9569    44.9066    44.8547    44.8015    44.7469    44.6909    44.6336    44.5751    44.5154    44.4546    44.3926    44.3296    44.2656    44.2007    44.1348    44.0682    44.0007    43.9326    43.8638    43.7944    43.7245    43.6542    43.5834    43.5124    43.4410    43.3695
   44.3494    44.3760    44.4039    44.4332    44.4638    44.4957    44.5287    44.5629    44.5982    44.6345    44.6718    44.7100    44.7491    44.7890    44.8296    44.8709    44.9128    44.9552    44.9981    45.0414    45.0851    45.1291    45.1732    45.2175    45.2619    45.3063    45.3506    45.3949    45.4389    45.4827    45.5261    45.5692    45.6118    45.6539    45.6955    45.7364    45.7766    45.8160    45.8547    45.8924    45.9292    45.9651    45.9998    46.0335    46.0660    46.0974    46.1274    46.1562    46.1836    46.2096    46.2342    46.2573    46.2789    46.2989    46.3173    46.3340    46.3491    46.3625    46.3741    46.3840    46.3921    46.3983    46.4027    46.4053    46.4059    46.4047    46.4015    46.3964    46.3894    46.3804    46.3694    46.3565    46.3415    46.3246    46.3057    46.2849    46.2620    46.2372    46.2105    46.1818    46.1511    46.1185    46.0840    46.0476    46.0093    45.9692    45.9273    45.8835    45.8380    45.7908    45.7418    45.6911    45.6388    45.5849    45.5294    45.4724    45.4139    45.3540    45.2927    45.2300    45.1660    45.1008    45.0344    44.9669    44.8983    44.8286    44.7580    44.6865    44.6142    44.5410    44.4672    44.3927    44.3177    44.2421    44.1662    44.0898    44.0132    43.9363
