  -91.7954   -90.8126   -89.8294   -88.8459   -87.8620   -86.8776   -85.8928   -84.9075   -83.9218   -82.9355   -81.9486   -80.9612   -79.9732   -78.9846   -77.9953   -77.0054   -76.0148   -75.0235   -74.0315   -73.0388   -72.0452   -71.0509   -70.0558   -69.0598   -68.0630   -67.0654   -66.0669   -65.0675   -64.0673   -63.0661   -62.0640   -61.0610   -60.0570   -59.0522   -58.0463   -57.0396   -56.0319   -55.0233   -54.0137   -53.0033   -51.9919   -50.9795   -49.9663   -48.9522   -47.9372   -46.9213   -45.9046   -44.8871   -43.8687   -42.8496   -41.8297   -40.8090   -39.7877   -38.7656   -37.7429   -36.7196   -35.6957   -34.6713   -33.6463   -32.6208   -31.5949   -30.5686   -29.5419   -28.5149   -27.4876   -26.4601   -25.4323   -24.4044   -23.3764   -22.3484   -21.3203   -20.2922   -19.2642   -18.2363   -17.2085   -16.1809   -15.1536   -14.1266   -13.0999   -12.0736   -11.0477   -10.0222    -8.9972    -7.9728    -6.9489    -5.9257    -4.9030    -3.8811    -2.8599    -1.8394    -0.8197     0.1993     1.2173     2.2346     3.2509     4.2664     5.2810     6.2946     7.3072     8.3190     9.3297    10.3394    11.3482    12.3559    13.3626    14.3684    15.3731    16.3768    17.3795    18.3812    19.3819    20.3816    21.3803    22.3781    23.3749    24.3708    25.3658    26.3598
  -91.8285   -90.8477   -89.8664   -88.8848   -87.9027   -86.9202   -85.9371   -84.9536   -83.9695   -82.9848   -81.9995   -81.0136   -80.0270   -79.0398   -78.0518   -77.0632   -76.0737   -75.0835   -74.0925   -73.1006   -72.1079   -71.1143   -70.1199   -69.1245   -68.1282   -67.1309   -66.1327   -65.1334   -64.1332   -63.1320   -62.1297   -61.1265   -60.1222   -59.1168   -58.1104   -57.1029   -56.0944   -55.0849   -54.0743   -53.0627   -52.0500   -51.0363   -50.0216   -49.0059   -47.9892   -46.9715   -45.9529   -44.9333   -43.9129   -42.8915   -41.8693   -40.8463   -39.8225   -38.7979   -37.7726   -36.7465   -35.7198   -34.6925   -33.6646   -32.6362   -31.6073   -30.5779   -29.5481   -28.5179   -27.4874   -26.4567   -25.4257   -24.3945   -23.3633   -22.3319   -21.3005   -20.2692   -19.2379   -18.2067   -17.1757   -16.1450   -15.1145   -14.0843   -13.0546   -12.0252   -10.9963    -9.9679    -8.9401    -7.9128    -6.8862    -5.8603    -4.8352    -3.8107    -2.7871    -1.7644    -0.7424     0.2786     1.2986     2.3178     3.3359     4.3530     5.3691     6.3842     7.3982     8.4111     9.4229    10.4335    11.4431    12.4516    13.4589    14.4651    15.4701    16.4741    17.4769    18.4786    19.4791    20.4786    21.4770    22.4743    23.4705    24.4657    25.4599    26.4530
  -91.8640   -90.8853   -89.9062   -88.9266   -87.9465   -86.9659   -85.9848   -85.0031   -84.0208   -83.0378   -82.0543   -81.0700   -80.0850   -79.0992   -78.1127   -77.1253   -76.1371   -75.1481   -74.1582   -73.1673   -72.1755   -71.1827   -70.1890   -69.1942   -68.1984   -67.2015   -66.2036   -65.2046   -64.2044   -63.2031   -62.2007   -61.1972   -60.1925   -59.1866   -58.1796   -57.1714   -56.1620   -55.1515   -54.1398   -53.1269   -52.1129   -51.0977   -50.0814   -49.0640   -48.0455   -47.0259   -46.0052   -44.9835   -43.9608   -42.9370   -41.9124   -40.8868   -39.8603   -38.8329   -37.8048   -36.7758   -35.7461   -34.7157   -33.6847   -32.6531   -31.6209   -30.5882   -29.5550   -28.5214   -27.4875   -26.4532   -25.4188   -24.3841   -23.3493   -22.3144   -21.2794   -20.2445   -19.2097   -18.1751   -17.1406   -16.1064   -15.0725   -14.0389   -13.0058   -11.9732   -10.9411    -9.9095    -8.8786    -7.8484    -6.8188    -5.7901    -4.7622    -3.7351    -2.7089    -1.6837    -0.6594     0.3639     1.3861     2.4072     3.4273     4.4462     5.4639     6.4805     7.4959     8.5100     9.5230    10.5347    11.5451    12.5543    13.5623    14.5689    15.5743    16.5785    17.5814    18.5830    19.5834    20.5826    21.5806    22.5773    23.5729    24.5673    25.5606    26.5528
  -91.9021   -90.9257   -89.9488   -88.9714   -87.9934   -87.0150   -86.0359   -85.0562   -84.0758   -83.0948   -82.1130   -81.1305   -80.1471   -79.1630   -78.1780   -77.1921   -76.2053   -75.2175   -74.2287   -73.2390   -72.2482   -71.2563   -70.2633   -69.2692   -68.2740   -67.2776   -66.2799   -65.2811   -64.2811   -63.2798   -62.2772   -61.2734   -60.2683   -59.2619   -58.2542   -57.2452   -56.2349   -55.2234   -54.2105   -53.1963   -52.1808   -51.1641   -50.1460   -49.1268   -48.1063   -47.0846   -46.0618   -45.0377   -44.0126   -42.9863   -41.9590   -40.9306   -39.9012   -38.8709   -37.8397   -36.8076   -35.7747   -34.7410   -33.7066   -32.6715   -31.6358   -30.5995   -29.5627   -28.5254   -27.4878   -26.4498   -25.4115   -24.3731   -23.3344   -22.2957   -21.2570   -20.2183   -19.1797   -18.1412   -17.1030   -16.0651   -15.0275   -13.9903   -12.9536   -11.9174   -10.8818    -9.8469    -8.8127    -7.7792    -6.7465    -5.7147    -4.6838    -3.6539    -2.6249    -1.5971    -0.5703     0.4554     1.4799     2.5032     3.5252     4.5461     5.5656     6.5838     7.6006     8.6162     9.6303    10.6431    11.6545    12.6644    13.6730    14.6802    15.6859    16.6903    17.6933    18.6948    19.6950    20.6939    21.6913    22.6875    23.6824    24.6759    25.6682    26.6593
  -91.9428   -90.9688   -89.9943   -89.0193   -88.0436   -87.0674   -86.0905   -85.1130   -84.1347   -83.1557   -82.1759   -81.1952   -80.2137   -79.2313   -78.2480   -77.2636   -76.2783   -75.2919   -74.3044   -73.3159   -72.3261   -71.3352   -70.3431   -69.3497   -68.3551   -67.3592   -66.3620   -65.3634   -64.3635   -63.3622   -62.3595   -61.3554   -60.3498   -59.3429   -58.3345   -57.3247   -56.3134   -55.3007   -54.2865   -53.2710   -52.2539   -51.2355   -50.2157   -49.1945   -48.1719   -47.1480   -46.1228   -45.0962   -44.0685   -43.0395   -42.0093   -40.9780   -39.9455   -38.9121   -37.8775   -36.8421   -35.8057   -34.7684   -33.7304   -32.6915   -31.6520   -30.6119   -29.5712   -28.5300   -27.4884   -26.4464   -25.4040   -24.3615   -23.3188   -22.2760   -21.2331   -20.1903   -19.1476   -18.1051   -17.0628   -16.0209   -14.9794   -13.9383   -12.8977   -11.8578   -10.8185    -9.7799    -8.7421    -7.7051    -6.6691    -5.6340    -4.5999    -3.5669    -2.5351    -1.5043    -0.4749     0.5534     1.5803     2.6059     3.6302     4.6530     5.6744     6.6943     7.7128     8.7297     9.7451    10.7590    11.7714    12.7822    13.7914    14.7991    15.8052    16.8097    17.8128    18.8142    19.8142    20.8126    21.8096    22.8051    23.7991    24.7917    25.7830    26.7729
  -91.9862   -91.0148   -90.0429   -89.0704   -88.0972   -87.1234   -86.1489   -85.1737   -84.1976   -83.2208   -82.2431   -81.2645   -80.2849   -79.3044   -78.3228   -77.3402   -76.3564   -75.3715   -74.3854   -73.3981   -72.4096   -71.4197   -70.4285   -69.4360   -68.4420   -67.4467   -66.4499   -65.4516   -64.4518   -63.4505   -62.4477   -61.4433   -60.4373   -59.4298   -58.4207   -57.4100   -56.3977   -55.3838   -54.3683   -53.3512   -52.3326   -51.3124   -50.2906   -49.2673   -48.2425   -47.2162   -46.1885   -45.1593   -44.1287   -43.0968   -42.0636   -41.0291   -39.9934   -38.9565   -37.9184   -36.8793   -35.8392   -34.7981   -33.7562   -32.7134   -31.6698   -30.6256   -29.5807   -28.5353   -27.4893   -26.4430   -25.3963   -24.3494   -23.3023   -22.2551   -21.2078   -20.1606   -19.1135   -18.0667   -17.0201   -15.9738   -14.9281   -13.8828   -12.8381   -11.7941   -10.7508    -9.7083    -8.6667    -7.6260    -6.5864    -5.5478    -4.5103    -3.4740    -2.4390    -1.4053    -0.3729     0.6581     1.6876     2.7157     3.7422     4.7672     5.7906     6.8124     7.8325     8.8509     9.8677    10.8828    11.8962    12.9078    13.9177    14.9259    15.9324    16.9372    17.9402    18.9415    19.9412    20.9392    21.9356    22.9303    23.9235    24.9150    25.9051    26.8937
  -92.0325   -91.0638   -90.0946   -89.1248   -88.1543   -87.1831   -86.2111   -85.2383   -84.2647   -83.2902   -82.3148   -81.3383   -80.3609   -79.3823   -78.4027   -77.4219   -76.4398   -75.4566   -74.4720   -73.4861   -72.4988   -71.5100   -70.5199   -69.5282   -68.5350   -67.5403   -66.5439   -65.5460   -64.5464   -63.5451   -62.5421   -61.5375   -60.5311   -59.5229   -58.5131   -57.5014   -56.4880   -55.4729   -54.4560   -53.4373   -52.4169   -51.3948   -50.3710   -49.3455   -48.3183   -47.2895   -46.2591   -45.2271   -44.1935   -43.1585   -42.1220   -41.0841   -40.0449   -39.0043   -37.9625   -36.9196   -35.8755   -34.8303   -33.7842   -32.7371   -31.6892   -30.6406   -29.5912   -28.5412   -27.4907   -26.4397   -25.3884   -24.3368   -23.2849   -22.2330   -21.1810   -20.1291   -19.0774   -18.0258   -16.9746   -15.9238   -14.8735   -13.8237   -12.7746   -11.7262   -10.6787    -9.6320    -8.5863    -7.5417    -6.4981    -5.4558    -4.4147    -3.3749    -2.3366    -1.2996    -0.2642     0.7698     1.8021     2.8327     3.8617     4.8890     5.9145     6.9382     7.9601     8.9802     9.9984    11.0147    12.0291    13.0417    14.0523    15.0610    16.0679    17.0728    18.0758    19.0770    20.0764    21.0739    22.0695    23.0635    24.0556    25.0461    26.0348    27.0220
  -92.0816   -91.1159   -90.1496   -89.1827   -88.2150   -87.2465   -86.2773   -85.3071   -84.3361   -83.3641   -82.3911   -81.4170   -80.4417   -79.4654   -78.4878   -77.5089   -76.5287   -75.5472   -74.5642   -73.5798   -72.5939   -71.6064   -70.6173   -69.6266   -68.6343   -67.6402   -66.6444   -65.6468   -64.6474   -63.6462   -62.6431   -61.6381   -60.6313   -59.6225   -58.6118   -57.5992   -56.5847   -55.5683   -54.5499   -53.5295   -52.5073   -51.4832   -50.4572   -49.4293   -48.3996   -47.3681   -46.3348   -45.2998   -44.2631   -43.2247   -42.1848   -41.1433   -40.1003   -39.0558   -38.0100   -36.9629   -35.9146   -34.8651   -33.8145   -32.7629   -31.7103   -30.6569   -29.6028   -28.5479   -27.4925   -26.4366   -25.3803   -24.3236   -23.2668   -22.2098   -21.1528   -20.0958   -19.0391   -17.9825   -16.9264   -15.8706   -14.8154   -13.7609   -12.7071   -11.6541   -10.6019    -9.5508    -8.5008    -7.4519    -6.4042    -5.3579    -4.3129    -3.2695    -2.2275    -1.1871    -0.1484     0.8886     1.9239     2.9574     3.9889     5.0186     6.0464     7.0722     8.0959     9.1177    10.1374    11.1550    12.1706    13.1840    14.1954    15.2047    16.2118    17.2169    18.2200    19.2210    20.2199    21.2169    22.2118    23.2048    24.1959    25.1851    26.1725    27.1581
  -92.1337   -91.1711   -90.2080   -89.2441   -88.2794   -87.3139   -86.3475   -85.3802   -84.4119   -83.4426   -82.4721   -81.5005   -80.5277   -79.5537   -78.5783   -77.6015   -76.6233   -75.6436   -74.6624   -73.6796   -72.6952   -71.7090   -70.7212   -69.7315   -68.7400   -67.7467   -66.7515   -65.7543   -64.7551   -63.7540   -62.7508   -61.7456   -60.7383   -59.7289   -58.7174   -57.7038   -56.6880   -55.6702   -54.6502   -53.6281   -52.6040   -51.5777   -50.5494   -49.5190   -48.4866   -47.4523   -46.4160   -45.3778   -44.3377   -43.2958   -42.2521   -41.2068   -40.1598   -39.1112   -38.0611   -37.0096   -35.9567   -34.9026   -33.8472   -32.7908   -31.7333   -30.6748   -29.6156   -28.5556   -27.4949   -26.4337   -25.3720   -24.3100   -23.2478   -22.1854   -21.1230   -20.0607   -18.9986   -17.9367   -16.8753   -15.8143   -14.7539   -13.6943   -12.6354   -11.5774   -10.5205    -9.4646    -8.4099    -7.3565    -6.3044    -5.2538    -4.2048    -3.1573    -2.1115    -1.0675    -0.0253     1.0150     2.0534     3.0898     4.1241     5.1564     6.1865     7.2145     8.2402     9.2638    10.2850    11.3040    12.3207    13.3352    14.3473    15.3571    16.3647    17.3699    18.3729    19.3737    20.3722    21.3685    22.3626    23.3547    24.3446    25.3324    26.3183    27.3022
  -92.1888   -91.2297   -90.2698   -89.3091   -88.3476   -87.3853   -86.4220   -85.4577   -84.4923   -83.5258   -82.5581   -81.5892   -80.6190   -79.6474   -78.6744   -77.6999   -76.7238   -75.7461   -74.7668   -73.7857   -72.8029   -71.8182   -70.8316   -69.8431   -68.8526   -67.8601   -66.8655   -65.8687   -64.8699   -63.8688   -62.8656   -61.8601   -60.8523   -59.8422   -58.8299   -57.8152   -56.7982   -55.7789   -54.7573   -53.7334   -52.7072   -51.6787   -50.6479   -49.6149   -48.5797   -47.5423   -46.5028   -45.4612   -44.4175   -43.3719   -42.3243   -41.2749   -40.2236   -39.1706   -38.1160   -37.0598   -36.0021   -34.9430   -33.8826   -32.8209   -31.7582   -30.6944   -29.6296   -28.5641   -27.4979   -26.4310   -25.3637   -24.2960   -23.2280   -22.1599   -21.0918   -20.0237   -18.9559   -17.8883   -16.8212   -15.7547   -14.6888   -13.6237   -12.5594   -11.4962   -10.4340    -9.3731    -8.3135    -7.2553    -6.1985    -5.1434    -4.0900    -3.0383    -1.9885    -0.9406     0.1053     1.1492     2.1909     3.2304     4.2676     5.3026     6.3352     7.3655     8.3933     9.4187    10.4416    11.4621    12.4800    13.4955    14.5084    15.5188    16.5267    17.5321    18.5350    19.5354    20.5335    21.5291    22.5223    23.5133    24.5019    25.4883    26.4725    27.4546
